Identifier,Character,Dialogue,Filename,Line Number
start_2cad4ccf,n,This time it didn't seem to be an idle threat. The girl had unsheathed her katana and was now resting the edge of the blade against my throat. I was already starting to regret having played a hero earlier...,game/script.rpy,417
start_1ad10e97,n,"Hopefully, there would be someone with more common sense in the village.",game/script.rpy,418
start_97ed30b0,centered,Several minutes later,game/script.rpy,421
start_2079d481_3,centered,...,game/script.rpy,422
start_e0a76125_2,centered,......,game/script.rpy,423
start_fec35ed7_2,centered,.........,game/script.rpy,424
start_438bf5a9,n,"I soon found myself confined within a small room, the stern-looking tsundere of a girl glaring down at me while the other girl, who was apparently called Narumi, seemed to have softened up a little.",game/script.rpy,429
start_3b594187,n,"From what I had gathered during their conversations, they had called the village elder to help oversee my questioning.",game/script.rpy,430
start_b3355de6,Miyo,What purpose did these thefts have? Or are you just some pervert who gets of sniffing girls' undies? I ought to CASTRATE YOU!,game/script.rpy,435
start_09be26cf,mc,"I already told you! I was just in the wrong place, at the wrong time! Not to mention, anything worn by you would probably smell sour...",game/script.rpy,436
start_4235337e,n,"I couldn't see too well from the cell where they had put me, but I was almost certain I could hear Narumi laughing nearby.",game/script.rpy,437
start_669d968a,VillageElder,"Tsukino-dono, please call down. You brought him in to learn the reason behind his presence in the forest, didn't you?",game/script.rpy,446
start_90fed38d,Miyo,"That is correct, Elder-sama. I believe he was working together with the fox spirits to steal... steal... um...",game/script.rpy,449
start_c3980b29,Miyo,P-P-Panties. And other undergarments!,game/script.rpy,452
start_9b6bfedc,mc,OBJECTION!,game/script.rpy,453
start_5bc9a3aa,VillageElderHayate,"Huh, what are you objecting to, young man?",game/script.rpy,459
start_6b291492,mc,"The evidence surrounding the defendant's accusation was fabricated. Narumi-san, would you please answer this question for the judge?",game/script.rpy,460
start_025e5db2,mc,"Was the defendant, that is, myself, anywhere near those girls while you two were in pursuit of them?",game/script.rpy,461
start_cbc49ebf,Miyo,HOLD IT! Just who are you calling a judge here? Lower your voice or I will strike you down!,game/script.rpy,464
start_57582876,Narumi,"Hey, Miyo-san, maybe the whole angry accusation thing isn't working. This guy clearly isn't a bandit. We could just ask him why he was up there in the woods.",game/script.rpy,465
start_89500998,Narumi,"If he has a valid reason, then sure. If not, then he's clearly a panty thief, and we'll use him as a punching bag out in the yard!",game/script.rpy,466
start_807fd7fe,mc,Finally! And here I thought this was about to become a turnabout case.,game/script.rpy,467
start_dc1aff93,n,"I sighed deeply, partly amused by my own act despite the seriousness of the situation. Who would have ever thought mimicking characters from games and movies would end up getting me out of trouble.",game/script.rpy,468
start_9c45a4ea,n,"As long as I didn't become an Ace Prisoner, things would hopefully turn out for the better.",game/script.rpy,469
start_6245c160,VillageElderHayate,"A wise idea, Narumi-chan. How about you start by giving us your name?",game/script.rpy,472
start_eecb955b,mc,Gushiken... Gushiken Takahiro.,game/script.rpy,473
start_11a5ebc0,VillageElderHayate,"So, what were you doing in the forest, when these two were chasing the thieves?",game/script.rpy,476
start_8cc302a4,mc,"I'm not entirely sure myself. One moment I was praying at a shrine, hidden inside the forest. Next thing I knew, some weird girl was talking to me.",game/script.rpy,477
start_a810c12e,VillageElderHayate,A girl?,game/script.rpy,480
start_04df87a6,mc,"Yes, a girl with horns and a tail. I know it sounds weird, but I could have sworn I saw her before I... I must have fainted. After that, I woke up somewhere the forest.",game/script.rpy,481
start_3f7e8054,VillageElderHayate,"Hmm... Tsukino-dono, Narumi-chan... Do you recall the stories behind the shrine near our village?",game/script.rpy,484
start_f6ca13df,Miyo,"Forgive me, Elder-sama. I do not recall.",game/script.rpy,487
start_bd735ff9,Narumi,"I know it's a place of high spiritual energy, a sacred place, but I can't remember the details. Sorry, grandfather.",game/script.rpy,488
start_ba1bd5bd,VillageElderHayate,"That shrine belongs to Tsuyuri, a powerful spirit that has been watching over our village for as long as anyone can remember. Unlike the fox spirits, we tend to avoid going too deep into the forest.",game/script.rpy,491
start_6d5f0db2,Miyo,"I still think I could get rid of those pests once and for all if you would just let me go in and find their home! It's probably hidden in some damp cave on the hill, or some run-down old house.",game/script.rpy,494
start_ea03680a,VillageElderHayate,"Humans and spirits rarely mingle, even if they meet with good intentions.",game/script.rpy,497
start_207d2214,VillageElderHayate,"The fact that this lad says he saw a spirit, means there is a chance he was there for a reason. Not to mention, did you take a good look at him yet? He seems disorientated and his clothes look foreign.",game/script.rpy,498
start_db35be08,Narumi,"He did seem to be talking gibberish earlier. He claimed to be from a city near here, but there's nothing like that around for miles.",game/script.rpy,499
start_735d4be7,Narumi,"He was also talking about something called a 'moo-vey', and he used some fighting techniques that I have never even seen before.",game/script.rpy,500
start_af91fb8c,Miyo,He is still a pervert!,game/script.rpy,503
start_f08aa767,mc,"I'm not a pervert! It's perfectly natural for a guy my age to be curious about certain things. Besides, if you're talking about how the panties ended up on my face, I had nothing to do with it, Tsundere Tyrant.",game/script.rpy,504
start_7d81b337,Miyo,"What did you just call me? I ought to smash you to pieces, you brat!",game/script.rpy,507
start_f576aa10,Narumi,"Oh! Wait, now that I think about it, those two foxes did look like they were just abandoning them. But, grandfather... what does all this mean?",game/script.rpy,510
start_00780898,VillageElderHayate,"I can't be certain. However, I believe it is unlikely that he's working together with the fox spirits.",game/script.rpy,513
start_d2c65484,VillageElderHayate,"Still, I have never heard of any human to come upon a spirit such as Tsuyuri. I dare say he might not even be of this world.",game/script.rpy,514
start_20df6f6d,mc,"Wait... are you trying to say, that I'm in a different world now?",game/script.rpy,515
start_cea7739b,VillageElderHayate,That would be the most logical explanation.,game/script.rpy,518
start_44c3691c,n,In what world would that be considered logical?!,game/script.rpy,519
start_43ef0438,mc,"B-But, I have an important tournament to participate in, 2 weeks from now!",game/script.rpy,520
start_63b25388,VillageElderHayate,"Well, no one has ever experienced something like this before. We will have to think of how to deal with you, or if it is even possible to get you back to your own world.",game/script.rpy,523
start_cf5b129a,Miyo,"In the meantime, a night in the cell won't hurt. He did assault a village guard, and he resisted arrest.",game/script.rpy,526
start_4769da08,Miyo,"He could stay here until he rots for all I care, but I suspect the Elder will wish to have a talk with you soon. Hikage, I am going to clean myself off. I suggest you do the same.",game/script.rpy,527
start_434efff2,Narumi,"I would take offense for implying that I stink, but that was one hell of a run.",game/script.rpy,528
start_5e000649,Narumi,"Those fox spirits run fast! I would still like to know more about those techniques, Takahiro-san. If you do happen to stick around, I might want to go a few rounds with you.",game/script.rpy,529
start_a654a7b0,mc,It's not like I'll be going anywhere for the time being.,game/script.rpy,530
start_600bcea8,VillageElderHayate,It is only for a few hours while we discuss what to do with you.,game/script.rpy,533
start_005cac78,VillageElderHayate,"A person such as yourself would end up causing quite the commotion amongst the villagers, so it is necessary to convince them that you mean them no harm before we release you.",game/script.rpy,534
start_b2539bb4,n,"And that was how I found myself stuck in a jail cell, while the people responsible for my situation left to deal with personal errands.",game/script.rpy,535
start_5754d86c,mc,"This sucks... As if being sent to a different world wasn't bad enough, I'm stuck in jail with my only company being...",game/script.rpy,539
start_48a3f81f,Familiaroldervoice,"A pair of beautiful, magnificent, majestic fox sisters, you lucky boy!",game/script.rpy,540
start_b962e6ec,mc,A pair of beautiful--,game/script.rpy,541
start_5b8ff50a,mc,Wait a second...,game/script.rpy,542
start_83150b45,Familiaryoungervoice,"Nyahaha! Yahoo~ Hi there, panty boy!",game/script.rpy,543
start_235f3c3b,n,A familiar face appeared at the top of my cell. A blonde girl with golden eyes.,game/script.rpy,544
start_6dfaab56,n,"As I watched, she flipped over, and landed in front of the cell, waving her hands at me. From the side of the cell, another girl appeared, a wry grin on her face.",game/script.rpy,545
start_773a135f,mc,"Ah, it's the panty thieves! If you're here to reclaim your hostages, they are already back where they belong.",game/script.rpy,548
start_a4096f2f,BlondeKitsune,Nope! We saw the guards go into the baths and swiped the maiden's silk again! Look!,game/script.rpy,552
start_d215f21f,n,"With that, she pulled out a pair of lacy silken underwear from her sleeve, and stretched it out with her thumbs, showing off her panty prize to me.",game/script.rpy,553
start_aeda0d01,mc,... You came all the way back here to snatch their underwear again? And I'm not sure the Tsundere Tyrant fits that label.,game/script.rpy,554
start_5e75bf83,SilverhairedKitsune,The cutie with the katana? You would be surprised. I happen to believe that she is as innocent as one can be. She seems far too uptight to let any man touch her.,game/script.rpy,558
start_db53e4e4,SilverhairedKitsune,As for returning to the village... We have a debt to settle.,game/script.rpy,559
start_09b8942a,n,I smiled weakly as I wondered what the fox meant by 'debt'.,game/script.rpy,562
start_f14d7179,mc,"I'm not sure what this debt of yours might be, but I think you better leave before those two return. You don't seem to be on friendly terms with the samurai girls.",game/script.rpy,563
start_4cf2475a,BlondeKitsune,"Wait... if he doesn't know about it, we can just leave, onee-sama!",game/script.rpy,566
start_f32c3029,SilverhairedKitsune,"Maeko! That is not how we do things. Young man, your actions allowed us to escape our earlier predicament without harm. This places us in your debt, for which we are now repaying you. Maeko, do the magic.",game/script.rpy,569
start_9abc75ca,Maeko,Okay!,game/script.rpy,572
start_afae9fe5,n,"The younger girl walked forward and placed her hands upon the locked door of the cell. She began mumbling something that I couldn't even begin to understand, and her hands began glowing brightly.",game/script.rpy,573
